id,full_text,entities,regest,sender_name,sender_id,receiver_name,receiver_id,sender_date
kasten_blau_45_8_0034.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-05-09
kasten_blau_45_8_0035.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-05-13
kasten_blau_45_8_0037.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-05-16
kasten_blau_45_8_0038.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-05-23
kasten_blau_45_8_0040.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-05-27
kasten_blau_45_8_0043.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-06-03
kasten_blau_45_8_0044.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,
kasten_blau_45_8_0046.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,
kasten_blau_45_8_0049.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-06-20
kasten_blau_45_8_0051.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-06-24
kasten_blau_45_8_0054.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-07-01
kasten_blau_45_8_0056.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-07-04
kasten_blau_45_8_0058.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-07-11
kasten_blau_45_8_0061.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,
kasten_blau_45_8_0063.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-07-25
kasten_blau_45_8_0065.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-08-01
kasten_blau_45_8_0068.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-08-08
kasten_blau_45_8_0071.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-08-11
kasten_blau_45_8_0075.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-08-19
kasten_blau_45_8_0077.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-09-01
kasten_blau_45_8_0078.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-09-09
kasten_blau_45_8_0081.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-09-12
kasten_blau_45_8_0084.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-09-19
kasten_blau_45_8_0087.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-09-26
kasten_blau_45_8_0090.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-09-30
kasten_blau_45_8_0092.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-10-07
kasten_blau_45_8_0093.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-10-10
kasten_blau_45_8_0097.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-10-17
kasten_blau_45_8_0100.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-10-24
kasten_blau_45_8_0102.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-10-28
kasten_blau_45_8_0103.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-10-31
kasten_blau_45_8_0106.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-11-07
kasten_blau_45_8_0108.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-11-11
kasten_blau_45_8_0110.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-11-19
kasten_blau_45_8_0112.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-11-25
kasten_blau_45_8_0113.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-12-05
kasten_blau_45_8_0114.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-12-12
kasten_blau_45_8_0116.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-12-16
kasten_blau_45_8_0118.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-12-19
kasten_blau_45_8_0119.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-12-23
kasten_blau_45_8_0120.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1677-12-30
kasten_blau_45_8_0121.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-01-06
kasten_blau_45_8_0125.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-01-20
kasten_blau_45_8_0126.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-01-30
kasten_blau_45_8_0128.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-02-03
kasten_blau_45_8_0130.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-02-13
kasten_blau_45_8_0132.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-03-03
kasten_blau_45_8_0135.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-03-13
kasten_blau_45_8_0140.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-04-21
kasten_blau_45_8_0141.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-04-28
kasten_blau_45_8_0144.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-05-08
kasten_blau_45_8_0146.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-06-01
kasten_blau_45_8_0148.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-06-02
kasten_blau_45_8_0150.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-06-13
kasten_blau_45_8_0155.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-06-28
kasten_blau_45_8_0156.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-07-15
kasten_blau_45_8_0157.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-07-17
kasten_blau_45_8_0158.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-11-01
kasten_blau_45_8_0159.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-11-07
kasten_blau_45_8_0161.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-11-10
kasten_blau_45_8_0163.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-11-21
kasten_blau_45_8_0165.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-12-01
kasten_blau_45_8_0166.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-12-09
kasten_blau_45_8_0168.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-12-15
kasten_blau_45_8_0170.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1678-12-22
kasten_blau_45_8_0172.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-01-26
kasten_blau_45_8_0174.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-02-16
kasten_blau_45_8_0178.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-03-02
kasten_blau_45_8_0182.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-03-14
kasten_blau_45_8_0184.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-03-22
kasten_blau_45_8_0190.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-03-01
kasten_blau_45_8_0194.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-04-06
kasten_blau_45_8_0196.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-04-13
kasten_blau_45_8_0199.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-04-20
kasten_blau_45_8_0202.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-05-02
kasten_blau_45_8_0206.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-05-04
kasten_blau_45_8_0208.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-05-11
kasten_blau_45_8_0210.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-05-18
kasten_blau_45_8_0213.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-05-25
kasten_blau_45_8_0215.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-06-01
kasten_blau_45_8_0219.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-06-12
kasten_blau_45_8_0220.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-06-14
kasten_blau_45_8_0222.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-06-29
kasten_blau_45_8_0223.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-07-06
kasten_blau_45_8_0226.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-07-01
kasten_blau_45_8_0228.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-07-21
kasten_blau_45_8_0230.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-07-21
kasten_blau_45_8_0231.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-07-27
kasten_blau_45_8_0233.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-07-20
kasten_blau_45_8_0235.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-08-10
kasten_blau_45_8_0238.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-08-13
kasten_blau_45_8_0239.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-08-24
kasten_blau_45_8_0242.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-09-19
kasten_blau_45_8_0244.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-09-27
kasten_blau_45_8_0247.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-10-04
kasten_blau_45_8_0249.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-10-14
kasten_blau_45_8_0250.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-10-21
kasten_blau_45_8_0252.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-10-27
kasten_blau_45_8_0253.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-11-04
kasten_blau_45_8_0255.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-11-11
kasten_blau_45_8_0257.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-11-18
kasten_blau_45_8_0258.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-11-16
kasten_blau_45_8_0261.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-11-25
kasten_blau_45_8_0263.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-10-02
kasten_blau_45_8_0264.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-12-09
kasten_blau_45_8_0266.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-12-17
kasten_blau_45_8_0267.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1679-12-23
kasten_blau_45_8_0271.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-01-06
kasten_blau_45_8_0274.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-01-13
kasten_blau_45_8_0277.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-01-20
kasten_blau_45_8_0281.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-01-27
kasten_blau_45_8_0283.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-02-03
kasten_blau_45_8_0285.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-02-24
kasten_blau_45_8_0289.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-03-09
kasten_blau_45_8_0292.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-03-16
kasten_blau_45_8_0294.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-03-01
kasten_blau_45_8_0295.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-03-30
kasten_blau_45_8_0299.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-04-06
kasten_blau_45_8_0302.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-04-27
kasten_blau_45_8_0304.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-05-04
kasten_blau_45_8_0307.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-05-11
kasten_blau_45_8_0309.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-05-01
kasten_blau_45_8_0312.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-05-01
kasten_blau_45_8_0313.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-05-25
kasten_blau_45_8_0316.xml,nein,nein,nein,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1680-05-27
kasten_blau_45_8_0317.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-06-01
kasten_blau_45_8_0320.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-06-07
kasten_blau_45_8_0322.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-06-14
kasten_blau_45_8_0324.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-06-21
kasten_blau_45_8_0326.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-06-21
kasten_blau_45_8_0331.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,
kasten_blau_45_8_0332.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-06-28
kasten_blau_45_8_0333.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-07-05
kasten_blau_45_8_0337.xml,nein,nein,ja,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,1680-07-12
kasten_blau_45_8_0341.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-07-12
kasten_blau_45_8_0344.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-07-20
kasten_blau_45_8_0348.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-07-27
kasten_blau_45_8_0352.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-08-03
kasten_blau_45_8_0355.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-08-09
kasten_blau_45_8_0357.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-08-16
kasten_blau_45_8_0359.xml,ja,ja,nein,Eleonora Magdalena von Pfalz-Neuburg,#emt_person_id__9,Philipp Wilhelm von Pfalz-Neuburg,#emt_person_id__50,1680-08-24
